full_date,product_id,product_name,store_name,total_orders,total_quantity,total_sales
12/27/2021,62,Trek Boone 7 - 2017,Baldwin Bikes,1,2,5599.98
12/27/2021,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Baldwin Bikes,1,1,557.99
12/27/2021,82,Electra Amsterdam Original 3i Ladies' - 2017,Baldwin Bikes,1,2,1055.98
12/27/2021,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,Baldwin Bikes,1,1,279.99
12/27/2021,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,1,195.29
12/27/2021,111,Sun Bicycles Drifter 7 - Women's - 2017,Baldwin Bikes,1,1,376.79
12/31/2021,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,1,569.99
12/31/2021,27,Surly Big Dummy Frameset - 2017,Baldwin Bikes,1,2,1859.98
12/31/2021,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,2,4749.98
12/31/2021,70,Electra Amsterdam Original 3i - 2015/2017,Baldwin Bikes,1,1,626.99
12/31/2021,104,Sun Bicycles Streamway - 2017,Baldwin Bikes,1,2,915.78
1/1/2022,3,Surly Wednesday Frameset - 2016,Baldwin Bikes,1,1,799.99
1/1/2022,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,1,225.89
1/1/2022,120,Trek Fuel EX 7 29 - 2018,Baldwin Bikes,1,2,3999.98
1/1/2022,235,Electra Koa 3i Ladies' - 2018,Baldwin Bikes,1,1,809.99
1/2/2022,48,Trek Emonda S 4 - 2017,Baldwin Bikes,1,2,2699.98
1/2/2022,129,Trek X-Caliber 7 - 2018,Baldwin Bikes,1,2,1655.98
1/2/2022,151,Trek Domane ALR 4 Disc Women's - 2018,Baldwin Bikes,1,2,2882.98
1/2/2022,180,Trek Domane AL 3 Women's - 2018,Baldwin Bikes,1,1,735.99
1/2/2022,228,Electra Cruiser 7D Tall - 2016/2018,Baldwin Bikes,1,1,297.59
1/2/2022,235,Electra Koa 3i Ladies' - 2018,Baldwin Bikes,1,2,1619.98
1/2/2022,241,Electra Townie Commute 8D - 2018,Baldwin Bikes,1,1,697.49
1/2/2022,247,Electra Townie Original 7D EQ - 2018,Baldwin Bikes,1,1,539.99
1/2/2022,311,Electra Townie Commute 8D - 2018,Baldwin Bikes,1,1,674.99
1/4/2022,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,930.98
1/4/2022,230,Electra Cruiser Lux 1 Ladies' - 2018,Baldwin Bikes,1,2,687.98
1/4/2022,232,Electra Cruiser Lux 7D Ladies' - 2018,Baldwin Bikes,1,1,383.99
1/4/2022,243,Electra Townie Original 21D EQ Ladies' - 2018,Baldwin Bikes,1,2,1291.98
1/4/2022,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Baldwin Bikes,1,1,251.99
1/5/2022,145,Trek Domane ALR 5 Disc - 2018,Baldwin Bikes,1,2,3239.98
1/5/2022,253,Electra Townie Go! 8i Ladies' - 2018,Baldwin Bikes,1,1,2469.99
1/5/2022,290,"Electra Superbolt 3i 20"" - 2018",Baldwin Bikes,1,1,351.49
1/5/2022,300,Electra Townie Balloon 3i EQ Ladies' - 2018,Baldwin Bikes,1,1,639.99
1/6/2022,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,2,398.98
1/6/2022,179,Trek Domane AL 3 - 2018,Baldwin Bikes,1,2,1711.18
1/6/2022,296,"Electra Treasure 3i 20"" - 2018",Baldwin Bikes,1,1,295.99
1/6/2022,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Baldwin Bikes,1,1,251.99
1/7/2022,13,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,1,256.49
1/7/2022,42,Trek Fuel EX 5 27.5 Plus - 2017,Baldwin Bikes,1,1,2184.99
1/7/2022,84,Sun Bicycles Lil Kitt'n - 2017,Baldwin Bikes,1,2,197.98
1/7/2022,138,Trek Fuel EX 5 Plus - 2018,Baldwin Bikes,1,2,4274.98
1/7/2022,160,Trek Emonda SLR 6 - 2018,Baldwin Bikes,1,2,8369.98
1/7/2022,203,Trek Powerfly 7 FS - 2018,Baldwin Bikes,1,2,9499.98
1/9/2022,153,Trek Domane SL 7 Women's - 2018,Baldwin Bikes,1,1,4499.99
1/10/2022,169,Trek Emonda SLR 8 - 2018,Baldwin Bikes,1,2,12089.98
1/12/2022,56,Trek Domane SLR 6 Disc - 2017,Baldwin Bikes,1,2,8799.98
1/12/2022,60,Sun Bicycles ElectroLite - 2017,Baldwin Bikes,1,1,1481.99
1/12/2022,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,2,476.88
1/12/2022,215,Electra Queen of Hearts 3i - 2018,Baldwin Bikes,1,2,1394.98
1/12/2022,234,Electra Daydreamer 3i Ladies' - 2018,Baldwin Bikes,1,2,1709.98
1/12/2022,270,Trek Precaliber 16 Boy's - 2018,Baldwin Bikes,1,1,199.49
1/13/2022,3,Surly Wednesday Frameset - 2016,Baldwin Bikes,1,1,929.99
1/13/2022,61,Trek Powerfly 8 FS Plus - 2017,Baldwin Bikes,1,1,4649.99
1/13/2022,65,Sun Bicycles Lil Bolt Type-R - 2017,Baldwin Bikes,1,2,555.18
1/13/2022,77,Electra Glam Punk 3i Ladies' - 2017,Baldwin Bikes,1,2,1487.98
1/13/2022,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Baldwin Bikes,1,1,284.99
1/13/2022,103,Sun Bicycles Streamway 3 - 2017,Baldwin Bikes,1,2,883.18
1/13/2022,184,Trek Domane SL 6 Disc - 2018,Baldwin Bikes,1,2,5599.98
1/13/2022,206,Trek Boone 5 Disc - 2018,Baldwin Bikes,1,1,2969.99
1/13/2022,244,Electra Townie Original 21D Ladies' - 2018,Baldwin Bikes,1,1,531.99
1/14/2022,2,Ritchey Timberwolf Frameset - 2016,Baldwin Bikes,1,2,1199.98
1/14/2022,40,Trek Fuel EX 9.8 29 - 2017,Baldwin Bikes,1,2,7999.98
1/14/2022,164,Surly Straggler 650b - 2018,Baldwin Bikes,1,2,2478.4
1/14/2022,172,Trek Domane ALR Disc Frameset - 2018,Baldwin Bikes,1,2,6079.98
1/15/2022,13,Electra Cruiser 1 (24-Inch) - 2016,Baldwin Bikes,1,2,431.98
1/15/2022,138,Trek Fuel EX 5 Plus - 2018,Baldwin Bikes,1,2,4274.98
1/15/2022,159,Trek Emonda ALR 6 - 2018,Baldwin Bikes,1,1,2184.99
1/15/2022,168,Surly Straggler - 2018,Baldwin Bikes,1,2,2478.4
1/15/2022,184,Trek Domane SL 6 Disc - 2018,Baldwin Bikes,1,1,2799.99
1/15/2022,205,Trek Super Commuter+ 8S - 2018,Baldwin Bikes,1,2,9299.98
1/15/2022,250,Electra Townie Go! 8i - 2017/2018,Baldwin Bikes,1,1,2417.99
1/15/2022,253,Electra Townie Go! 8i Ladies' - 2018,Baldwin Bikes,1,1,2417.99
1/15/2022,305,Electra Townie Balloon 3i EQ - 2017/2018,Baldwin Bikes,1,1,674.99
1/16/2022,52,Surly Steamroller - 2017,Baldwin Bikes,1,2,1576.78
1/16/2022,86,Trek Girl's Kickster - 2017,Baldwin Bikes,1,2,239.98
1/16/2022,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Baldwin Bikes,1,1,465.49
1/16/2022,133,Trek Procaliber Frameset - 2018,Baldwin Bikes,1,1,1349.99
1/16/2022,136,Trek Procaliber 6 - 2018,Baldwin Bikes,1,1,1439.99
1/16/2022,282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Baldwin Bikes,1,2,503.98
1/16/2022,297,"Electra Under-The-Sea 1 16"" - 2018",Baldwin Bikes,1,2,447.98
1/17/2022,86,Trek Girl's Kickster - 2017,Baldwin Bikes,1,2,284.98
1/17/2022,107,Sun Bicycles Cruz 7 - 2017,Baldwin Bikes,1,2,792.28
1/17/2022,233,Electra Cruiser Lux Fat Tire 7D - 2018,Baldwin Bikes,1,1,595.19
1/17/2022,300,Electra Townie Balloon 3i EQ Ladies' - 2018,Baldwin Bikes,1,1,639.99
1/19/2022,149,Trek Domane SLR 8 Disc - 2018,Baldwin Bikes,1,1,5999.99
1/19/2022,253,Electra Townie Go! 8i Ladies' - 2018,Baldwin Bikes,1,1,2417.99
1/19/2022,297,"Electra Under-The-Sea 1 16"" - 2018",Baldwin Bikes,1,1,251.99
1/19/2022,313,Electra Townie Original 1 Ladies' - 2018,Baldwin Bikes,1,2,809.98
1/20/2022,60,Sun Bicycles ElectroLite - 2017,Baldwin Bikes,1,1,1247.99
1/20/2022,130,Trek Stache Carbon Frameset - 2018,Baldwin Bikes,1,1,735.99
1/20/2022,145,Trek Domane ALR 5 Disc - 2018,Baldwin Bikes,1,2,2879.98
1/22/2022,31,Surly Wednesday - 2017,Baldwin Bikes,1,1,1551.34
1/22/2022,153,Trek Domane SL 7 Women's - 2018,Baldwin Bikes,1,1,4749.99
1/22/2022,163,Surly Pack Rat - 2018,Baldwin Bikes,1,2,2158.4
1/22/2022,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,Baldwin Bikes,1,2,1394.98
1/23/2022,4,Trek Fuel EX 8 29 - 2016,Baldwin Bikes,1,2,4639.98
1/23/2022,27,Surly Big Dummy Frameset - 2017,Baldwin Bikes,1,2,1599.98
1/23/2022,204,Trek Super Commuter+ 7 - 2018,Baldwin Bikes,1,2,6695.98
1/24/2022,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,2,451.78
1/25/2022,58,Trek Madone 9.2 - 2017,Baldwin Bikes,1,1,4649.99
1/25/2022,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,1,602.63
1/25/2022,110,Sun Bicycles Drifter 7 - 2017,Baldwin Bikes,1,1,438.02
1/25/2022,144,Trek Domane ALR 4 Disc - 2018,Baldwin Bikes,1,1,1441.49
1/25/2022,152,Trek Domane SL 5 Disc Women's - 2018,Baldwin Bikes,1,1,2249.99
1/25/2022,155,Trek Domane SLR 9 Disc - 2018,Baldwin Bikes,1,2,21599.98
1/25/2022,236,Electra Morningstar 3i Ladies' - 2018,Baldwin Bikes,1,1,712.49
1/26/2022,115,Trek Fuel EX 8 29 - 2018,Baldwin Bikes,1,1,2879.99
1/26/2022,128,Surly ECR 27.5 - 2018,Baldwin Bikes,1,2,3038.4
1/26/2022,200,Trek Powerfly 5 - 2018,Baldwin Bikes,1,1,3254.99
1/27/2022,66,Sun Bicycles Revolutions 24 - 2017,Baldwin Bikes,1,1,225.89
1/27/2022,113,Trek Marlin 5 - 2018,Baldwin Bikes,1,2,911.38
1/27/2022,186,Trek CrossRip+ - 2018,Baldwin Bikes,1,1,3599.99
1/28/2022,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,1,3719.99
1/28/2022,89,Trek Precaliber 16 Boys - 2017,Baldwin Bikes,1,2,377.98
1/28/2022,134,Trek Remedy 27.5 C Frameset - 2018,Baldwin Bikes,1,1,1349.99
1/28/2022,208,Trek Crockett 5 Disc - 2018,Baldwin Bikes,1,2,2879.98
1/28/2022,213,Electra Cruiser 1 - 2016/2017/2018,Baldwin Bikes,1,2,512.98
1/29/2022,8,Trek Remedy 29 Carbon Frameset - 2016,Baldwin Bikes,1,2,2879.98
1/29/2022,223,Electra Cruiser Lux 3i - 2018,Baldwin Bikes,1,2,985.78
1/29/2022,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Baldwin Bikes,1,2,511.98
1/29/2022,307,Electra Townie Balloon 8D EQ - 2016/2017/2018,Baldwin Bikes,1,1,697.49
2/1/2022,48,Trek Emonda S 4 - 2017,Baldwin Bikes,1,1,1394.99
2/1/2022,130,Trek Stache Carbon Frameset - 2018,Baldwin Bikes,1,1,873.99
2/1/2022,153,Trek Domane SL 7 Women's - 2018,Baldwin Bikes,1,2,9499.98
2/1/2022,188,Trek XM700+ Lowstep - 2018,Baldwin Bikes,1,2,6509.98
2/2/2022,15,Electra Moto 1 - 2016,Baldwin Bikes,1,1,476.99
2/2/2022,118,Trek X-Caliber 8 - 2018,Baldwin Bikes,1,1,899.99
2/2/2022,263,Strider Classic 12 Balance Bike - 2018,Baldwin Bikes,1,2,161.98
2/5/2022,214,Electra Tiger Shark 3i - 2018,Baldwin Bikes,1,2,1619.98
2/5/2022,274,Trek Precaliber 20 Boy's - 2018,Baldwin Bikes,1,2,367.98
2/6/2022,81,Electra Amsterdam Fashion 7i Ladies' - 2017,Baldwin Bikes,1,2,2089.98
2/6/2022,135,Trek X-Caliber Frameset - 2018,Baldwin Bikes,1,1,1394.99
2/6/2022,225,Electra Delivery 3i - 2016/2017/2018,Baldwin Bikes,1,1,863.99
2/6/2022,232,Electra Cruiser Lux 7D Ladies' - 2018,Baldwin Bikes,1,1,383.99
2/6/2022,238,Electra Townie Balloon 8D EQ - 2016/2017/2018,Baldwin Bikes,1,1,599.99
2/8/2022,32,Trek Farley Alloy Frameset - 2017,Baldwin Bikes,1,1,437.09
2/8/2022,89,Trek Precaliber 16 Boys - 2017,Baldwin Bikes,1,1,188.99
2/8/2022,97,Electra Savannah 3i (20-inch) - Girl's - 2017,Baldwin Bikes,1,1,332.49
2/8/2022,142,Trek Fuel EX 8 29 XT - 2018,Baldwin Bikes,1,2,5759.98
2/9/2022,106,Sun Bicycles Cruz 3 - 2017,Baldwin Bikes,1,1,404.99
2/9/2022,251,Electra Townie Commute Go! - 2018,Baldwin Bikes,1,1,2699.99
2/11/2022,85,Haro Downtown 16 - 2017,Baldwin Bikes,1,2,593.98
2/11/2022,171,Trek Domane SL 6 - 2018,Baldwin Bikes,1,2,6079.98
2/11/2022,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Baldwin Bikes,1,1,297.59
2/12/2022,27,Surly Big Dummy Frameset - 2017,Baldwin Bikes,1,2,1899.98
2/12/2022,41,Haro Shift R3 - 2017,Baldwin Bikes,1,2,2792.98
2/12/2022,104,Sun Bicycles Streamway - 2017,Baldwin Bikes,1,1,457.89
2/12/2022,147,Trek Domane ALR 5 Gravel - 2018,Baldwin Bikes,1,2,3239.98
2/12/2022,306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Baldwin Bikes,1,1,809.99
2/13/2022,87,Trek Precaliber 12 Boys - 2017,Baldwin Bikes,1,2,303.98
2/13/2022,223,Electra Cruiser Lux 3i - 2018,Baldwin Bikes,1,2,985.78
2/13/2022,240,Electra Townie Commute 27D Ladies - 2018,Baldwin Bikes,1,2,1709.98
2/13/2022,277,Trek Precaliber 24 21-speed Boy's - 2018,Baldwin Bikes,1,1,295.99
2/13/2022,295,"Electra Treasure 1 20"" - 2018",Baldwin Bikes,1,2,511.98
2/14/2022,47,Trek Remedy 9.8 - 2017,Baldwin Bikes,1,2,10069.98
2/14/2022,82,Electra Amsterdam Original 3i Ladies' - 2017,Baldwin Bikes,1,1,613.79
2/14/2022,92,Haro Shredder 20 - 2017,Baldwin Bikes,1,1,195.29
2/14/2022,268,Trek Kickster - 2018,Baldwin Bikes,1,2,303.98
2/15/2022,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,1,3799.99
2/15/2022,57,Trek Emonda S 5 - 2017,Baldwin Bikes,1,1,1899.99
2/15/2022,78,Sun Bicycles Biscayne Tandem CB - 2017,Baldwin Bikes,1,2,1166.38
2/15/2022,127,Surly Pack Rat Frameset - 2018,Baldwin Bikes,1,2,845.98
2/15/2022,139,Trek Remedy 7 27.5 - 2018,Baldwin Bikes,1,1,2789.99
2/15/2022,181,Trek Domane SL 5 - 2018,Baldwin Bikes,1,1,1759.99
2/15/2022,249,Electra White Water 3i - 2018,Baldwin Bikes,1,1,712.49
2/16/2022,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2374.99
2/16/2022,127,Surly Pack Rat Frameset - 2018,Baldwin Bikes,1,2,874.18
2/16/2022,210,Surly Straggler - 2018,Baldwin Bikes,1,2,2478.4
2/16/2022,224,Electra Cruiser Lux 7D - 2018,Baldwin Bikes,1,1,455.99
2/17/2022,24,Electra Townie Original 21D - 2016,Baldwin Bikes,1,2,879.98
2/17/2022,90,Trek Precaliber 16 Girls - 2017,Baldwin Bikes,1,1,195.29
2/17/2022,217,Electra Straight 8 3i - 2018,Baldwin Bikes,1,2,1455.98
2/17/2022,275,Trek Precaliber 20 Girl's - 2018,Baldwin Bikes,1,1,206.99
2/18/2022,112,Trek 820 - 2018,Baldwin Bikes,1,1,353.39
2/18/2022,230,Electra Cruiser Lux 1 Ladies' - 2018,Baldwin Bikes,1,1,408.49
2/18/2022,254,Electra Townie Balloon 3i EQ - 2017/2018,Baldwin Bikes,1,2,1199.98
2/21/2022,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,2,377.98
2/25/2022,113,Trek Marlin 5 - 2018,Baldwin Bikes,1,1,440.99
2/25/2022,162,Trek Emonda SL 6 Disc - 2018,Baldwin Bikes,1,2,5399.98
2/25/2022,230,Electra Cruiser Lux 1 Ladies' - 2018,Baldwin Bikes,1,2,816.98
2/26/2022,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Baldwin Bikes,1,2,479.98
2/26/2022,35,Sun Bicycles Spider 3i - 2017,Baldwin Bikes,1,1,666.39
2/26/2022,36,Surly Troll Frameset - 2017,Baldwin Bikes,1,2,1499.38
2/26/2022,114,Trek Marlin 6 - 2018,Baldwin Bikes,1,1,539.39
2/26/2022,137,Heller Shagamaw GX1 - 2018,Baldwin Bikes,1,2,4158.4
2/26/2022,166,Trek Domane AL 2 Women's - 2018,Baldwin Bikes,1,1,599.99
2/26/2022,266,Trek Superfly 20 - 2018,Baldwin Bikes,1,1,359.99
2/26/2022,300,Electra Townie Balloon 3i EQ Ladies' - 2018,Baldwin Bikes,1,1,759.99
2/27/2022,203,Trek Powerfly 7 FS - 2018,Baldwin Bikes,1,2,7999.98
2/27/2022,205,Trek Super Commuter+ 8S - 2018,Baldwin Bikes,1,2,8999.98
2/27/2022,304,Electra Townie Original 21D EQ - 2017/2018,Baldwin Bikes,1,1,611.99
3/1/2022,43,Trek Fuel EX 9.8 27.5 Plus - 2017,Baldwin Bikes,1,1,4769.99
3/1/2022,109,Sun Bicycles Cruz 7 - Women's - 2017,Baldwin Bikes,1,2,775.6
3/1/2022,180,Trek Domane AL 3 Women's - 2018,Baldwin Bikes,1,2,1711.18
3/3/2022,17,Pure Cycles Vine 8-Speed - 2016,Baldwin Bikes,1,1,407.55
3/3/2022,31,Surly Wednesday - 2017,Baldwin Bikes,1,2,3037.36
3/3/2022,162,Trek Emonda SL 6 Disc - 2018,Baldwin Bikes,1,2,5399.98
3/3/2022,245,Electra Townie Original 3i EQ - 2017/2018,Baldwin Bikes,1,1,626.99
3/3/2022,264,Strider Sport 16 - 2018,Baldwin Bikes,1,2,449.98
3/3/2022,292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Baldwin Bikes,1,2,702.98
3/4/2022,120,Trek Fuel EX 7 29 - 2018,Baldwin Bikes,1,2,3999.98
3/4/2022,124,Surly Krampus - 2018,Baldwin Bikes,1,1,1394.07
3/4/2022,128,Surly ECR 27.5 - 2018,Baldwin Bikes,1,1,1709.1
3/4/2022,194,Trek XM700+ - 2018,Baldwin Bikes,1,2,6299.98
3/4/2022,197,Trek Verve+ Lowstep - 2018,Baldwin Bikes,1,1,1839.99
3/4/2022,234,Electra Daydreamer 3i Ladies' - 2018,Baldwin Bikes,1,1,809.99
3/4/2022,235,Electra Koa 3i Ladies' - 2018,Baldwin Bikes,1,2,1439.98
3/4/2022,243,Electra Townie Original 21D EQ Ladies' - 2018,Baldwin Bikes,1,2,1291.98
3/5/2022,298,Electra Water Lily 1 (16-inch) - Girl's - 2018,Baldwin Bikes,1,2,531.98
3/7/2022,20,Electra Townie Original 7D EQ - Women's - 2016,Baldwin Bikes,1,2,1139.98
3/7/2022,54,Trek Domane SL Disc Frameset - 2017,Baldwin Bikes,1,2,6079.98
3/7/2022,93,Haro Shredder 20 Girls - 2017,Baldwin Bikes,1,1,195.29
3/7/2022,139,Trek Remedy 7 27.5 - 2018,Baldwin Bikes,1,1,2849.99
3/7/2022,145,Trek Domane ALR 5 Disc - 2018,Baldwin Bikes,1,2,3347.98
3/7/2022,164,Surly Straggler 650b - 2018,Baldwin Bikes,1,2,2881.14
3/7/2022,215,Electra Queen of Hearts 3i - 2018,Baldwin Bikes,1,1,697.49
3/7/2022,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Baldwin Bikes,1,2,607.98
3/7/2022,230,Electra Cruiser Lux 1 Ladies' - 2018,Baldwin Bikes,1,2,799.78
3/7/2022,263,Strider Classic 12 Balance Bike - 2018,Baldwin Bikes,1,1,83.69
3/7/2022,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Baldwin Bikes,1,1,297.59
3/8/2022,28,Surly Karate Monkey 27.5+ Frameset - 2017,Baldwin Bikes,1,1,2249.99
3/8/2022,70,Electra Amsterdam Original 3i - 2015/2017,Baldwin Bikes,1,2,1055.98
3/8/2022,126,Surly Big Fat Dummy Frameset - 2018,Baldwin Bikes,1,1,437.09
3/8/2022,187,Trek Neko+ - 2018,Baldwin Bikes,1,2,5207.98
3/8/2022,194,Trek XM700+ - 2018,Baldwin Bikes,1,2,5599.98
3/8/2022,216,Electra Super Moto 8i - 2018,Baldwin Bikes,1,2,1439.98
3/10/2022,221,Electra Cruiser 7D Ladies' - 2016/2018,Baldwin Bikes,1,1,303.99
3/10/2022,281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Baldwin Bikes,1,1,297.59
3/11/2022,53,Surly Ogre Frameset - 2017,Baldwin Bikes,1,1,697.49
3/11/2022,161,Surly ECR - 2018,Baldwin Bikes,1,1,1519.2
3/11/2022,207,Trek Boone 7 Disc - 2018,Baldwin Bikes,1,1,3599.99
3/11/2022,252,Electra Townie Commute Go! Ladies' - 2018,Baldwin Bikes,1,1,2399.99
3/11/2022,254,Electra Townie Balloon 3i EQ - 2017/2018,Baldwin Bikes,1,1,697.49
3/11/2022,264,Strider Sport 16 - 2018,Baldwin Bikes,1,1,232.49
3/14/2022,29,Trek X-Caliber 8 - 2017,Baldwin Bikes,1,1,799.99
3/14/2022,60,Sun Bicycles ElectroLite - 2017,Baldwin Bikes,1,1,1403.99
3/14/2022,61,Trek Powerfly 8 FS Plus - 2017,Baldwin Bikes,1,2,9299.98
3/14/2022,141,Trek Stache 5 - 2018,Baldwin Bikes,1,2,2975.98
3/14/2022,198,Electra Townie Commute Go! - 2018,Baldwin Bikes,1,1,2699.99
3/14/2022,229,Electra Cruiser Lux 1 - 2016/2018,Baldwin Bikes,1,2,687.98
3/14/2022,244,Electra Townie Original 21D Ladies' - 2018,Baldwin Bikes,1,2,1041.58
3/14/2022,260,Electra Townie Balloon 3i EQ Ladies' - 2018,Baldwin Bikes,1,1,743.99
3/14/2022,286,"Electra Starship 1 16"" - 2018",Baldwin Bikes,1,2,503.98
3/15/2022,42,Trek Fuel EX 5 27.5 Plus - 2017,Baldwin Bikes,1,1,2138.99
3/15/2022,81,Electra Amsterdam Fashion 7i Ladies' - 2017,Baldwin Bikes,1,2,2089.98
3/15/2022,102,Electra Townie Original 7D - 2017,Baldwin Bikes,1,2,930.98
3/15/2022,137,Heller Shagamaw GX1 - 2018,Baldwin Bikes,1,1,2339.1
3/15/2022,140,Trek Remedy 9.8 27.5 - 2018,Baldwin Bikes,1,1,3999.99
3/15/2022,149,Trek Domane SLR 8 Disc - 2018,Baldwin Bikes,1,1,7124.99
3/15/2022,190,Trek Dual Sport+ - 2018,Baldwin Bikes,1,2,5207.98
3/15/2022,225,Electra Delivery 3i - 2016/2017/2018,Baldwin Bikes,1,1,767.99
3/15/2022,263,Strider Classic 12 Balance Bike - 2018,Baldwin Bikes,1,1,71.99
3/16/2022,57,Trek Emonda S 5 - 2017,Baldwin Bikes,1,1,1599.99
3/16/2022,90,Trek Precaliber 16 Girls - 2017,Baldwin Bikes,1,1,188.99
3/16/2022,101,Electra Townie 7D (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,611.98
3/16/2022,128,Surly ECR 27.5 - 2018,Baldwin Bikes,1,2,3038.4
3/16/2022,160,Trek Emonda SLR 6 - 2018,Baldwin Bikes,2,2,8234.98
3/16/2022,220,Electra Cruiser 1 Ladies' - 2018,Baldwin Bikes,1,1,251.09
3/16/2022,271,Trek Precaliber 16 Girl's - 2018,Baldwin Bikes,1,2,398.98
3/17/2022,52,Surly Steamroller - 2017,Baldwin Bikes,1,1,814.67
3/17/2022,123,Trek Farley Carbon Frameset - 2018,Baldwin Bikes,1,2,1799.98
3/17/2022,219,Electra Moto 3i - 2018,Baldwin Bikes,1,2,1151.98
3/17/2022,227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Baldwin Bikes,1,1,303.99
3/17/2022,233,Electra Cruiser Lux Fat Tire 7D - 2018,Baldwin Bikes,1,2,1215.98
3/17/2022,234,Electra Daydreamer 3i Ladies' - 2018,Baldwin Bikes,1,2,1709.98
3/18/2022,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Baldwin Bikes,1,2,485.98
3/18/2022,55,Trek Domane S 6 - 2017,Baldwin Bikes,1,1,2159.99
3/18/2022,159,Trek Emonda ALR 6 - 2018,Baldwin Bikes,1,1,2138.99
3/18/2022,239,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Baldwin Bikes,1,1,674.99
3/18/2022,252,Electra Townie Commute Go! Ladies' - 2018,Baldwin Bikes,1,2,5699.98
3/18/2022,260,Electra Townie Balloon 3i EQ Ladies' - 2018,Baldwin Bikes,1,2,1487.98
3/19/2022,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,Baldwin Bikes,1,1,455.69
3/19/2022,117,Trek Ticket S Frame - 2018,Baldwin Bikes,1,1,1396.49
3/19/2022,173,Trek Domane ALR Frameset - 2018,Baldwin Bikes,1,2,5759.98
3/19/2022,209,Trek Crockett 7 Disc - 2018,Baldwin Bikes,1,2,5399.98
3/19/2022,235,Electra Koa 3i Ladies' - 2018,Baldwin Bikes,1,2,1709.98
3/19/2022,299,Electra Townie Original 21D - 2018,Baldwin Bikes,1,1,447.99
3/20/2022,35,Sun Bicycles Spider 3i - 2017,Baldwin Bikes,1,2,1499.38
3/20/2022,38,Haro Flightline Two 26 Plus - 2017,Baldwin Bikes,1,2,1044.98
3/20/2022,101,Electra Townie 7D (20-inch) - Boys' - 2017,Baldwin Bikes,1,2,645.98
3/20/2022,111,Sun Bicycles Drifter 7 - Women's - 2017,Baldwin Bikes,1,1,376.79
3/20/2022,113,Trek Marlin 5 - 2018,Baldwin Bikes,1,1,455.69
3/20/2022,124,Surly Krampus - 2018,Baldwin Bikes,1,1,1199.2
3/20/2022,126,Surly Big Fat Dummy Frameset - 2018,Baldwin Bikes,1,1,422.99
3/20/2022,152,Trek Domane SL 5 Disc Women's - 2018,Baldwin Bikes,1,2,3999.98
3/20/2022,193,Trek Lift+ - 2018,Baldwin Bikes,1,2,5319.98
3/20/2022,246,Electra Townie Original 3i EQ Ladies' - 2018,Baldwin Bikes,1,1,595.19
3/20/2022,254,Electra Townie Balloon 3i EQ - 2017/2018,Baldwin Bikes,1,1,599.99
3/20/2022,268,Trek Kickster - 2018,Baldwin Bikes,2,3,415.97
3/20/2022,272,Trek Precaliber 20 6-speed Boy's - 2018,Baldwin Bikes,1,1,260.99
3/20/2022,283,Electra Heartchya 1 (20-inch) - Girl's - 2018,Baldwin Bikes,1,1,297.59
3/21/2022,7,Trek Slash 8 27.5 - 2016,Baldwin Bikes,1,2,7439.98
3/21/2022,76,"Electra Girl's Hawaii 1 16"" - 2017",Baldwin Bikes,1,1,278.99
